Collection Name,Title#1,Creator#1,CreatorLink#1,Creator#2,CreatorLink#2,Publisher#1,PublisherLink#1,Contributor#1,Contributor#2,Scientific Name#1,Higher Classification#1,Higher Classification Source#1,Scientific Name#2,Higher Classification#2,Higher Classification Source#2,Scientific Name#3,Higher Classification#3,Higher Classification Source#3,Scientific Name#4,Higher Classification#4,Higher Classification Source#4,Scientific Name#5,Higher Classification#5,Higher Classification Source#5,Description#1,Description#2,Description#3,Description#4,Description#5,Date#1,Type#1,TypeLink#1,Format#1,FormatLink#1,Format#2,FormatLink#2,Format#3,FormatLink#3,Coverage#1,CoverageLink#1,Coverage#2,CoverageLink#2,Coverage#3,CoverageLink#3,Subject#1,SubjectLink#1,Subject#2,SubjectLink#2,Subject#3,SubjectLink#3,Subject#4,SubjectLink#4,Subject#5,SubjectLink#5,Subject#6,SubjectLink#6,Subject#7,SubjectLink#7,Subject#8,SubjectLink#8,Subject#9,SubjectLink#9,Subject#10,SubjectLink#10,Subject#11,SubjectLink#11,Subject#12,SubjectLink#12,Subject#13,SubjectLink#13,Identifier ARK#1,Identifier#1,Language#1,LanguageLink#1,Relation#1,RelationLink#1,Relation#2,Relation#3,Rights#1,RightsLink#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Theodore Dru Alison Cockerell Papers,"Pilgrims of the wild, reel 1 of 2",Unidentified creator,,,,Canada. National Parks Service,http://id.loc.gov/authorities/names/n50035437,,,,,,,,,,,,,,,,,,"Distributor, National Parks of Canada. Reinactment of a Native American man and woman migrating through the Canadian wilderness with a canoe and many supplies. Includes setting up camp, gathering campfire supplies, sewing a beaded garment, and encountering deer, moose, and beaver.","Intertitles: 00:14 Far back in the wilderness of the Canadian Northland, Grey Owl and Anahareo live as did their fathers in ancient days; 01:08 Grey Owl and Anahareo, with a load of supplies, leave for some unknown destination; 02:54 Arriving at a portage, the entire cargo must be unloaded and carried to the next navigable waterway; 05:24 Work such as this means little in the life of a bush Indian; 07:00 Even Indians must eat, and at the half-way Anahareo makes ready the noon meal, while Grey Owl returns for the remaining load.","Title on case: Pilgrims of the Wild, reel number 1",1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 8:31,1935,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,Northern Canada,http://id.worldcat.org/fast/1692640,,,,,Indians of North America,http://id.worldcat.org/fast/969633,Indians of North America--Social life and customs,http://id.worldcat.org/fast/969907,Canoe camping,http://id.worldcat.org/fast/845871,Outdoor cooking,http://id.worldcat.org/fast/1754260,Wilderness areas,http://id.worldcat.org/fast/1175164,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/k42d2z56h1v3,U183026538102_narv_cockerell_pilgrimsOfTheWildReelNumber1_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538102,National Parks of Canada presents Pilgrims of the Wild [reel 2],This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,379,4847,U183026538102_narv_cockerell_pilgrimsOfTheWildReelNumber1_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~379~226853
Theodore Dru Alison Cockerell Papers,Some water insects: a silent teaching film,Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Distributor, Encyclopedia Britanica Films, Inc. Close-up images of insects in nature and under water, with informational titles. Includes bugs, scorpions, dragon flies and other insects hunting, eating, swimming, laying eggs, and shedding.",Intertitles: 00:32 The strider skims on the surface; 00:45 An ant for a meal; 01:00 The giant water bug; 01:06 Lying in wait for its prey; 01:23 Breathing air at the surface of the water; 01:49 The water scorpion breathes through its tail; 02:08 Dragon flies; 02:26 An adult white-tailed dragonfly; 02:35 The young develop underwater; 02:56 The mouth parts are adapted to water; 03:48 Its lower lip is powerful; 04:31 When at rest the dragon fly holds its wings outspread; 04:41 Laying eggs; 05:10 Damselflies; 0518 The young are called nymphs; 05:45 Another kind of damsel fly nymph; 05:56 The tail helps in breathing; 06:09 The nymph changes to an adult damsel fly; 07:34 In a few hours the wings unfold and harden; 08:25 When at rest the damsel fly folds its wings over the back.,Title on case: Water Insects,1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 8:56,1945,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,,,,,,,Aquatic insects,http://id.worldcat.org/fast/812023,Aquatic insects--Behavior,http://id.worldcat.org/fast/812024,Insects--Life cycles,http://id.worldcat.org/fast/974140,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/vx8t169470sv,U183026538128_narv_cockerell_waterInsects_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538128,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,377,4847,U183026538128_narv_cockerell_waterInsects_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~377~226859
Theodore Dru Alison Cockerell Papers,Roadrunner and rattlesnake,Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Container notes include ""Yosemite."" Producer, Pictoreel/Pictorial Films, Inc. A mexican boy, Chico, is saved from a rattlesnake by his pet roadrunner. Includes informational intertitles about animal behavior.",Title on case: Roadrunner and rattlesnake,1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 8:23,,1944,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,,,,,,,Roadrunner,http://id.worldcat.org/fast/1098510,Rattlesnakes,http://id.worldcat.org/fast/1090368,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/pt733v0357ts,U183026538136_narv_cockerell_roadrunnerAndRattlesnake_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538136,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,396,4847,U183026538136_narv_cockerell_roadrunnerAndRattlesnake_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~396~226887
Theodore Dru Alison Cockerell Papers,Wild life on the deserts of America's great southwest,Unidentified creator,,,,,,"Allen, William, producer","Allen, George, producer",,,,,,,,,,,,,,,,"Producer, William Allen, George Allen. Images of desert plants and animals, with informational intertitles. Includes cacti, coyote, a gila monster, a grey fox, ring-tail cat, wildcat, and scorpions. Also discusses California's Salton Sea and stone carvings at Indian Rock.",Intertitles: 00:51 Gila Monster; 02:19 San Gorgonio Pass; 02:55 Gray Fox; 04:01 Sand Dunes; 04:23 Ring Tailed Cat; 06:07 Bobcat; 06:35 Scorpion; 07:59 Pictographs; 8:29 Salton Sea,Title on case: Wild Life of the Deserts of America's Great Southwest,1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 9:30,1934,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,United States,http://id.worldcat.org/fast/1204155,California--San Gorgonio Pass,http://id.worldcat.org/fast/1307601,California--Salton Sea,http://id.worldcat.org/fast/1242292,Desert animals,http://id.worldcat.org/fast/891140,Gila monster,http://id.worldcat.org/fast/942697,Gray fox,http://id.worldcat.org/fast/946939,Bobcat,http://id.worldcat.org/fast/835249,Scorpions,http://id.worldcat.org/fast/1109103,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/pb0z9233b8xc,U183026538144_narv_cockerell_wildLifeDesertsOfAmericasGreatSouthwest_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538144,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,386,4847,U183026538144_narv_cockerell_wildLifeDesertsOfAmericasGreatSouthwest_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~386~226861
Theodore Dru Alison Cockerell Papers,"New Garden Picture, Mr. Fine’s",Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,Tilte from leader. Hand-edited film featuring close-up shots of various flowers in a garden and in a greenhouse. Also includes views of the flatirons from Boulder and lilipads in a pond.,Cataloger's note: No intertitles. 03:14 Flatirons and views from a Boulder house; 03:54 Lillies,"Title on case: New Garden Picture, Mr. Fineâ€™s",1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 7:27,1935/1940,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"color film (film, material)",http://vocab.getty.edu/aat/300127339,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,Colorado--Boulder,http://id.worldcat.org/fast/1206092,,,,,"Fine, Eben G., 1865-1957",,Flowers,http://id.worldcat.org/fast/927866,Gardens,http://id.worldcat.org/fast/937895,Garden borders,http://id.worldcat.org/fast/937794,Beds (Gardens),http://id.worldcat.org/fast/829530,"Plants, Ornamental",http://id.worldcat.org/fast/1066182,Wild flowers,http://id.worldcat.org/fast/1175085,Water gardens,http://id.worldcat.org/fast/1171720,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/vd3p3h45v754,U183026538152_narv_cockerell_newGardenPictureMrFines_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538152,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,382,4847,U183026538152_narv_cockerell_newGardenPictureMrFines_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~382~226841
Theodore Dru Alison Cockerell Papers,"Pilgrims of the wild, reel 2 of 2",Unidentified creator,,,,Canada. National Parks Service,http://id.loc.gov/authorities/names/n50035437,,,,,,,,,,,,,,,,,,"Distributor, National Parks of Canada. Reinactment of a Native American man and woman migrating through the Canadian wilderness with a canoe and many supplies. Includes setting up camp, gathering campfire supplies, sewing a beaded garment, and encountering deer, moose, and beaver.","Intertitles: 00:01 Reel two. ""Pilgrims of the Wild""; 00:04 Preparations are simple-- a pail of water from a nearby creek and a quick fire. Meanwhile the extra load is moved to the far end of the ""carry"" and then dinner is on; 03:40 The evening camp. Anahareo, after a hard day's work on the trail, has still her domestic duties to attend to while Grey Owl, ever on the watch, sets out on his regular Wild Life patrol; 04:46 Friendly wilderness folk meet him on the highways of the forest; 07:40 Beside the camp fire that night the serious mood of these people is discarded and the day's experiences, and those of other days, are the subject of happy conversation.","Title on case: Pilgrims of the Wild, reel number 2",1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 8:22,1935,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,Northern Canada,http://id.worldcat.org/fast/1692640,,,,,Wilderness areas,http://id.worldcat.org/fast/1175164,Indian beadwork,http://id.worldcat.org/fast/969055,Indians of North America,http://id.worldcat.org/fast/969633,Indians of North America--Social life and customs,http://id.worldcat.org/fast/969907,Canoe camping,http://id.worldcat.org/fast/845871,Deer,http://id.worldcat.org/fast/889519,Moose,http://id.worldcat.org/fast/1025975,Beavers,http://id.worldcat.org/fast/829421,Outdoor cooking,http://id.worldcat.org/fast/1754260,,,,,,,,,https://ark.colorado.edu/ark:/47540/4g9d0f87q2m9,U183026538160_narv_cockerell_pilgrimsOfTheWildReelNumber2_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538160,National Parks of Canada presents Pilgrims of the Wild [reel 1],This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,380,4847,U183026538160_narv_cockerell_pilgrimsOfTheWildReelNumber2_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~380~226863
Theodore Dru Alison Cockerell Papers,The nature school visits Santa Cruz Island,Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Views of T.D.A. Cockerell with men and women, examining trees, cactuses and other plants, on Santa Cruz Island, with descriptive titles. A woman watches for birds with binoculars, Professor Cockerell sifts the stream for beetles, and another woman collects large star fish on the shore. Also includes views of the island from Frys Harbor, with choppy waves and a setting sun.",Intertitles: 0:18 Frys Harbor; 0:37 Live Oaks; 0:48 Arbutus Tree; 0:58 Island Pine Tree; 1:15 Looking for the Santa Cruz Jay; 1:23 Professor Cockerell Hunts for Beetles; 1:54 Horsetail by the Stream; 2:03 Uprooted Tree with material from Indian midden; 2:48 Collecting Sea Life,Title on case: The Nature School visits Santa Cruz Island,1 film reel (16 mm) color; silent; acetate film; 200 feet,Runtime: 4:23,1920s/1940s,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,Santa Cruz Island (Calif.),,,,,,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948",ttp://id.loc.gov/authorities/names/n88619263,Naturalists,http://id.worldcat.org/fast/1034543,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/1j140h96c88z,U183026538178_narv_cockerell_natureSchoolVisitsSantaCruzIsland_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538178,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,408,4847,U183026538178_narv_cockerell_natureSchoolVisitsSantaCruzIsland_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~408~226829
Theodore Dru Alison Cockerell Papers,"Blossoming flowers, time lapse",Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Time-lapse footage of various flowers blossoming, against a blue background.",Cataloger's note: No intertitles. 00:01 Instrument; 00:11 Bird of Paradise; 00:52 White flower (?); 01:09 Daffodil; 03:25 Christmas Cactus; 03:35 Rose,Title on case: Blossoming Flowers (time lapse),1 film reel (16 mm) color; silent; acetate film; 400 feet,Runtime: 4:05,ca. 1950,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"color film (film, material)",http://vocab.getty.edu/aat/300127339,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,,,,,,,Flowers,http://id.worldcat.org/fast/927866,Roses,http://id.worldcat.org/fast/1100524,Schlumbergera,http://id.worldcat.org/fast/1106836,Strelitzia (Genus),http://id.worldcat.org/fast/1747464,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/f98t3x53s42b,U183026538186_narv_cockerell_blossomingFlowersTimeLapse_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538186,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,383,4847,U183026538186_narv_cockerell_blossomingFlowersTimeLapse_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~383~226827
Theodore Dru Alison Cockerell Papers,Tulip,Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Hand-edited film featuring views of tulip fields and other flowers, with large windmills, farm workers, and young girls. Includes street cars, street flower venders, and a canal boat",Title on case: Tulip,1 film reel (16 mm) color; silent; acetate film; 400 feet,Runtime: 9:03,,1910s/1930s,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,,,,,,,Flowers,http://id.worldcat.org/fast/927866,Harvesting,http://id.worldcat.org/fast/951762,Cut flower industry,http://id.worldcat.org/fast/885615,Tulips,http://id.worldcat.org/fast/1158708,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/bn8q4s58r48g,U183026538194_narv_cockerell_tulip_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538194,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,385,4847,U183026538194_narv_cockerell_tulip_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~385~226873
Theodore Dru Alison Cockerell Papers,Chipmunks,Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Title from container: ""Chipmunks - Haanstad."" Unidentified footage of chipmunks and squirrels, including a chipmunk climbing in a glass jar, a squirrel eating in a tree, a chipmunk coaxed onto a swing by a donut, and close-up images of bees and butterflies on a flower.",Intertitles: 0:00 Chipmunk in a jar; 1:35 Gray Squirrels eating; 2:08 Chipmunk tested on feeder; 6:15 Butterflies and pollinators on flowers,Title on case: Chipmunks,1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 7:40,1930s,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,,,,,,,Chipmunks,http://id.worldcat.org/fast/857855,Gray squirrel,http://id.worldcat.org/fast/946951,Pollinators,http://id.worldcat.org/fast/1070039,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/t7707465f3v1,U183026538209_narv_cockerell_chipmunks_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538209,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,394,4847,U183026538209_narv_cockerell_chipmunks_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~394~226843
Theodore Dru Alison Cockerell Papers,Gorilla children,Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Title from film container. Unidentified footage of an African man with young and baby gorillas. He walks them, bathes them, and watches them climb and play with other animals. Also includes baboons in a zoo enclosure and a gorilla, ""Bobby,"" eating sugar cane at the Berlin Zoo, ca. 1935.",Intertitles: 0:00 Young Gorillas; 8:15 Baboons in a zoo,Title on case: Children-Gorillas,1 film reel (16 mm) black and white; silent; acetate film; 200 feet,Runtime: 9:13,1930s,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,Africa,http://id.worldcat.org/fast/1239509,,,,,Gorilla--Behavior,http://id.worldcat.org/fast/944993,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/ps1h3f23h91h,U183026538217_narv_cockerell_childrenGorillas_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538217,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,393,4847,U183026538217_narv_cockerell_childrenGorillas_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~393~226881
Theodore Dru Alison Cockerell Papers,Stanford birds,"Price, John B.",,,,,,,,,,,,,,,,,,,,,,,"Container notes include ""Reel IV."" Creator, John B. Price. Close-up images of birds with identifying intertitles. Includes bluebirds, hummingbirds, quail, and house finches. Includes baby birds nesting and feeding, a woman feeding a baby hummingbird with a dropper, and a man catching and banding quail.",Intertitles: 0:14 Western Bluebird; 0:45 The Nest; 1:47 Allen Hummingbird; 3:43 House Finch or Linnet; 4:27 Anna Hummingbird; 7:15 California Quail,Title on case: Stanford Birds,1 film reel (16 mm) black and white; silent; acetate film; 400 feet,Runtime: 12:19,1933/1934,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"black-and-white film (film, material)",http://vocab.getty.edu/aat/300127344,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,California,http://id.worldcat.org/fast/1204928,,,,,Birds,http://id.worldcat.org/fast/832970,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/m96p8x05w79g,U183026538225_narv_cockerell_stanfordBirds_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538225,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,395,4847,U183026538225_narv_cockerell_stanfordBirds_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~395~226867
Theodore Dru Alison Cockerell Papers,Old Roses and New Roses,Unidentified creator,,,,,,,,,,,,,,,,,,,,,,,"Title on leader: ""Roses - Exposition Park."" Hand edited images of various rose species in gardens, some with identifying name plates. Includes shots of a butterflies, garden cottages, and a boy in a gazebo, as well as footage of T.D.A. Cockerell with others. Likely shot at Exposition Park in Los Angeles, California.",Intertitles: 0:01 Old roses and new roses; 02:23 Catalonia. 02:43 Angels Mateu; 02:56 California; 03:13 Hortulanus Budde; 03.23 Autumn; 03:38 Pink Dawn; 03:55 Talisman; 04:10 Hinrich Gaede; 04:16 President Herbert Hoover; 04:31 Lady Forteviot; 04:51 Springtime; 05:07 Los Angeles; 05:15 Padre.,"Title on case: Roses, Old and New",1 film reel (16 mm) color; silent; acetate film; 400 feet,Runtime: 5:32,1930s/1940s,MovingImage,http://purl.org/dc/dcmitype/MovingImage,motion pictures (visual works),http://vocab.getty.edu/aat/300136900,"color film (film, material)",http://vocab.getty.edu/aat/300127339,video/mp4,https://www.iana.org/assignments/media-types/video/mp4,,,,,,,Gardens,http://id.worldcat.org/fast/937895,Botanical gardens,http://id.worldcat.org/fast/836830,Flowers,http://id.worldcat.org/fast/927866,Roses,http://id.worldcat.org/fast/1100524,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/vg6075808314,U183026538233_narv_cockerell_rosesOldAndNew_a.mp4,English,http://id.loc.gov/vocabulary/iso639-2/eng,"University of Colorado Boulder Libraries, Special Collections & Archives Finding Aid",https://archives.colorado.edu/repositories/2/archival_objects/268313,Theodore Dru Alison Cockerell Papers; COU:359; Item Barcode: U183026538233,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,384,4847,U183026538233_narv_cockerell_rosesOldAndNew_a.mp4,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~384~226821
