"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","CreatorLink#2","Publisher#1","PublisherLink#1","Contributor#1","Contributor#2","Scientific Name#1","Higher Classification#1","Higher Classification Source#1","Scientific Name#2","Higher Classification#2","Higher Classification Source#2","Scientific Name#3","Higher Classification#3","Higher Classification Source#3","Scientific Name#4","Higher Classification#4","Higher Classification Source#4","Scientific Name#5","Higher Classification#5","Higher Classification Source#5","Description#1","DescriptionLink#1","Description#2","Description#3","Description#4","Description#5","Date#1","Type#1","TypeLink#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Format#4","FormatLink#4","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Coverage#3","CoverageLink#3","Subject#1","SubjectLink#1","Subject#10","SubjectLink#10","Subject#11","SubjectLink#11","Subject#12","SubjectLink#12","Subject#13","SubjectLink#13","Subject#2","SubjectLink#2","Subject#3","SubjectLink#3","Subject#4","SubjectLink#4","Subject#5","SubjectLink#5","Subject#6","SubjectLink#6","Subject#7","SubjectLink#7","Subject#8","SubjectLink#8","Subject#9","SubjectLink#9","Identifier#1","Identifier ARK#1","Source#1","SourceLink#1","Language#1","LanguageLink#1","Relation#1","RelationLink#1","Relation#2","Relation#3","Rights#1","RightsLink#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Theodore Dru Alison Cockerell Papers","Notes on Palaeorehnia maculata and Platypedia primigenia","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Palaeorehnia maculata","Animalia | Arthropoda | Insecta | Orthoptera | Prophalangopsidae","GBIF","Platypedia primigenia","Animalia | Arthropoda | Insecta | Hemiptera | Cicadidae","GBIF","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_006.pdf","https://ark.colorado.edu/ark:/47540/s90q1f05t9kg","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","169","147283","5112","narv_cockerellFlorissant_038_011_006.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~169~147283"
"Theodore Dru Alison Cockerell Papers","Notes on Orthoptera","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Orthoptera","Animalia | Arthropoda | Insecta","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_007.pdf","https://ark.colorado.edu/ark:/47540/sc0b6q10d62t","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","170","147281","5112","narv_cockerellFlorissant_038_011_007.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~170~147281"
"Theodore Dru Alison Cockerell Papers","Notes on Orthoptera","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Orthoptera","Animalia | Arthropoda | Insecta","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_008.pdf","https://ark.colorado.edu/ark:/47540/9n786c95j5jq","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","171","147279","5112","narv_cockerellFlorissant_038_011_008.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~171~147279"
"Theodore Dru Alison Cockerell Papers","Notes on Palaeorehnia maculata","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Palaeorehnia maculata","Animalia | Arthropoda | Insecta | Orthoptera","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_009.pdf","https://ark.colorado.edu/ark:/47540/mg608q42f6d9","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","172","147277","5112","narv_cockerellFlorissant_038_011_009.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~172~147277"
"Theodore Dru Alison Cockerell Papers","Notes on Tyrbula scudderi","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Tyrbula scudderi","Animalia | Arthropoda | Insecta | Orthoptera | Acrididae","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_010.pdf","https://ark.colorado.edu/ark:/47540/qr068d51v52g","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","173","147275","5112","narv_cockerellFlorissant_038_011_010.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~173~147275"
"Theodore Dru Alison Cockerell Papers","Notes on Gryllacris mutilata","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Gryllacris mutilata","Animalia | Arthropoda | Insecta | Orthoptera | Gryllacrididae","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_011.pdf","https://ark.colorado.edu/ark:/47540/cj6m6055f6z6","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","174","147273","5112","narv_cockerellFlorissant_038_011_011.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~174~147273"
"Theodore Dru Alison Cockerell Papers","Notes on Ischnoptera brunneri","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Ischnoptera brunneri","Animalia | Arthropoda | Insecta | Blattodea | Ectobiidae","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_012.pdf","https://ark.colorado.edu/ark:/47540/c646258180b6","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","175","147271","5112","narv_cockerellFlorissant_038_011_012.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~175~147271"
"Theodore Dru Alison Cockerell Papers","Notes on Lithogryllites lutzii","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Lithogryllites lutzii","Animalia | Arthropoda | Insecta | Orthoptera | Gryllidae","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_013.pdf","https://ark.colorado.edu/ark:/47540/p67w3f64n8pd","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","176","147269","5112","narv_cockerellFlorissant_038_011_013.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~176~147269"
"Theodore Dru Alison Cockerell Papers","Letter from James A. G. Rehn to Theodore Cockerell re vein structure in Palaeorehnia spp.","Rehn, James A. G. (James Abram Garfield), 1881-1965, author","http://id.loc.gov/authorities/names/no89000152","","","","","","","Palaeorehnia","Animalia | Arthropoda | Insecta | Orthoptera | Prophalangopsidae","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","1907-11-28","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_014.pdf","https://ark.colorado.edu/ark:/47540/n47v3m26r096","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","177","147267","5112","narv_cockerellFlorissant_038_011_014.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~177~147267"
"Theodore Dru Alison Cockerell Papers","Notes on Acridiidae (Nanthacia, Oedipoda, and Taphacris spp.)","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Nanthacia","Animalia | Arthropoda | Insecta | Orthoptera","GBIF","Oedipoda","Animalia | Arthropoda | Insecta | Orthoptera | Acrididae","GBIF","Taphacris","Animalia | Arthropoda | Insecta | Orthoptera | Acrididae | Eumastacidae","GBIF","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_016.pdf","https://ark.colorado.edu/ark:/47540/cd621318r1vq","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","178","147265","5112","narv_cockerellFlorissant_038_011_016.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~178~147265"
"Theodore Dru Alison Cockerell Papers","Notes on Acridiidae (Tyrbula spp. and Gomphocerus sp.)","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Tyrbula","Animalia | Arthropoda | Insecta | Orthoptera | Acrididae","GBIF","Gomphocerus","Animalia | Arthropoda | Insecta | Orthoptera | Acrididae","GBIF","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_017.pdf","https://ark.colorado.edu/ark:/47540/235f0x76t5tg","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","179","147263","5112","narv_cockerellFlorissant_038_011_017.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~179~147263"
"Theodore Dru Alison Cockerell Papers","Notes on Blattidae (Zetobora and Homoeogamia spp.)","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Zetobora","Animalia | Arthropoda | Insecta | Blattodea | Blaberidae","GBIF","Homoeogamia","Animalia | Arthropoda | Insecta | Blattodea | Corydiidae","GBIF","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_018.pdf","https://ark.colorado.edu/ark:/47540/58489v3050z6","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","180","147261","5112","narv_cockerellFlorissant_038_011_018.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~180~147261"
"Theodore Dru Alison Cockerell Papers","Notes on Labiduromma spp.","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Labiduromma","Animalia | Arthropoda | Insecta | Dermaptera | Labiduridae","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_019.pdf","https://ark.colorado.edu/ark:/47540/dj8q4g58k7q3","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","181","147259","5112","narv_cockerellFlorissant_038_011_019.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~181~147259"
"Theodore Dru Alison Cockerell Papers","Notes on Locustidae (Lithymnetes, Cymatomera, Orchelimum, Locusta, and Gryllacris spp.)","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Lithymnetes","Animalia | Arthropoda | Insecta | Orthoptera | Tettigoniidae","GBIF","Cymatomera","Animalia | Arthropoda | Insecta | Orthoptera | Prophalangopsidae","GBIF","Orchelimum","Animalia | Arthropoda | Insecta | Orthoptera | Tettigoniidae","GBIF","Locusta","Animalia | Arthropoda | Insecta | Orthoptera | Acrididae","","Gryllacris","Animalia | Arthropoda | Insecta | Orthoptera | Gryllacrididae","GBIF","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_020.pdf","https://ark.colorado.edu/ark:/47540/pc4p6w41x9w5","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","182","147257","5112","narv_cockerellFlorissant_038_011_020.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~182~147257"
"Theodore Dru Alison Cockerell Papers","Notes on Agathemera reclusa","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Agathemera reclusa","Animalia | Arthropoda | Insecta | Phasmida | Agathemeridae","GBIF","","","","","","","","","","","","","In folder labeled ""Florissant: Orthoptera"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","","Box 38, Folder 11.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_011_021.pdf","https://ark.colorado.edu/ark:/47540/mf318m6871g9","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","183","147255","5112","narv_cockerellFlorissant_038_011_021.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~183~147255"
"Theodore Dru Alison Cockerell Papers","University of Colorado Department of History folder","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, annotator","http://id.loc.gov/authorities/names/n88619263","","","Unidentified printer","","","","","","","","","","","","","","","","","","","Cockerell used this folder for items in Box 38, Folder 13; the cover is labeled ""Florissant Vespidae & Eumenidae"" in his hand.","","Box 38, Folder 13.","","","","Undated","Text","http://purl.org/dc/dcmitype/Text","folders (containers)","http://vocab.getty.edu/aat/300197602","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","narv_cockerellFlorissant_038_013_000.pdf","https://ark.colorado.edu/ark:/47540/5n4j2t82k5nt","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","184","147609","5112","narv_cockerellFlorissant_038_013_000.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~184~147609"
