"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","CreatorLink#2","Publisher#1","PublisherLink#1","Contributor#1","Contributor#2","Scientific Name#1","Higher Classification#1","Higher Classification Source#1","Scientific Name#2","Higher Classification#2","Higher Classification Source#2","Scientific Name#3","Higher Classification#3","Higher Classification Source#3","Scientific Name#4","Higher Classification#4","Higher Classification Source#4","Scientific Name#5","Higher Classification#5","Higher Classification Source#5","Description#1","Description#2","Description#3","Description#4","Description#5","Date#1","Date#2","Type#1","TypeLink#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Coverage#3","CoverageLink#3","Subject#1","SubjectLink#1","Subject#10","SubjectLink#10","Subject#11","SubjectLink#11","Subject#12","SubjectLink#12","Subject#13","SubjectLink#13","Subject#2","SubjectLink#2","Subject#3","SubjectLink#3","Subject#4","SubjectLink#4","Subject#5","SubjectLink#5","Subject#6","SubjectLink#6","Subject#7","SubjectLink#7","Subject#8","SubjectLink#8","Subject#9","SubjectLink#9","Identifier ARK#1","Identifier#2","Language#1","LanguageLink#1","Relation#1","RelationLink#1","Relation#2","Relation#3","Rights#1","RightsLink#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL","lnexp_IMAGEURL:4"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Phenacolestes mirandus from Florissant","Unidentified photographer","","","","","","","","Phenacolestes mirandus","Animalia | Arthropoda | Insecta | Odonata | Thaumatoneuridae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 104.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/px8p4f58n03x","narv_cockerellFlorissant_104_001_008.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","219","4847","narv_cockerellFlorissant_104_001_008.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~219~147183","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_104_001_008.pdf"
"Theodore Dru Alison Cockerell Papers","Theodore Cockerell and an unidentified man observing ground bees at a site in Colorado","Unidentified photographer","","","","","","","","","","","","","","","","","","","","","","","Box 104.","","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948","http://id.loc.gov/authorities/names/n88619263","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/p59b0d3209tf","narv_cockerellFlorissant_104_001_009.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","220","4847","narv_cockerellFlorissant_104_001_009.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~220~147181","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_104_001_009.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Porana tenuix from Florissant","Unidentified photographer","","","","","","","","Porana tenuix","Plantae | Tracheophyta | Magnoliopsida | Solanales | Convolvulaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 104.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/dk195t82608v","narv_cockerellFlorissant_104_001_010.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","221","4847","narv_cockerellFlorissant_104_001_010.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~221~147179","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_104_001_010.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Vitis florissantella from Florissant","Unidentified photographer","","","","","","","","Vitis florissantella","Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/q69k0p97v5m0","narv_cockerellFlorissant_105_001_001.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","222","4847","narv_cockerellFlorissant_105_001_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~222~147177","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_001.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Lomatia acutiloba from Florissant","Unidentified photographer","","","","","","","","Lomatia acutiloba","Plantae | Tracheophyta | Magnoliopsida | Proteales | Proteaceae","GBIF","","","","","","","","","","","","","Labeled on specimen: Florissant, Colo. Expedition 1906. Coll. No. 1359. Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","circa 1906","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/ps4f5p85j6h4","narv_cockerellFlorissant_105_001_002.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","223","4847","narv_cockerellFlorissant_105_001_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~223~147175","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_002.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil type specimen of Sapindus coloradensis from Florissant","Unidentified photographer","","","","","","","","Sapindus coloradensis","Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Type specimens (Natural history)","http://id.loc.gov/authorities/subjects/sh85139125","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/qd4d2n21c33j","narv_cockerellFlorissant_105_001_003.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","224","4847","narv_cockerellFlorissant_105_001_003.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~224~147173","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_003.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Castanea dolichophylla from Florissant","Unidentified photographer","","","","","","","","Castanea dolichophylla","Plantae | Tracheophyta | Magnoliopsida | Fagales | Fagaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/pr978w03z6ff","narv_cockerellFlorissant_105_001_004.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","225","4847","narv_cockerellFlorissant_105_001_004.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~225~147171","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_004.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Heyderia coloradensis from Florissant","Unidentified photographer","","","","","","","","Heyderia coloradensis","Plantae | Tracheophyta | Pinopsida | Pinales | Cupressaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/hj68198987mx","narv_cockerellFlorissant_105_001_005.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","226","4847","narv_cockerellFlorissant_105_001_005.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~226~147169","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_005.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of an insect","Unidentified photographer","","","","","","","","","","","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/t3330106m0kv","narv_cockerellFlorissant_105_001_006.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","227","4847","narv_cockerellFlorissant_105_001_006.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~227~147167","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_006.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of an butterfly","Coulson & Son, photographer","","","","","","","","","","","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/m98n5r01g0d9","narv_cockerellFlorissant_105_001_007.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","228","4847","narv_cockerellFlorissant_105_001_007.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~228~147165","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_007.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Panax andrewsii from Florissant","Unidentified photographer","","","","","","","","Panax andrewsii","Plantae | Tracheophyta | Magnoliopsida | Apiales | Araliaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/5t4h1784w4sv","narv_cockerellFlorissant_105_001_008.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","229","4847","narv_cockerellFlorissant_105_001_008.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~229~147163","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_008.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Phenanthera petalifera from Florissant","Unidentified photographer","","","","","","","","Phenanthera petalifera","Plantae | Tracheophyta","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/rk8d8439z18d","narv_cockerellFlorissant_105_001_009.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","230","4847","narv_cockerellFlorissant_105_001_009.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~230~147161","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_009.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil type specimen of Chlorippe wilmattae from Florissant","Unidentified photographer","","","","","","","","Chlorippe wilmattae","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Type specimens (Natural history)","http://id.loc.gov/authorities/subjects/sh85139125","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/bm778t07d65f","narv_cockerellFlorissant_105_001_010.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","231","4847","narv_cockerellFlorissant_105_001_010.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~231~147159","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_010.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Populus lesquerenxi from Florissant","Unidentified photographer","","","","","","","","Populus lesquerenxi","Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Salicaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/7n2j0w65546x","narv_cockerellFlorissant_105_001_011.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","232","4847","narv_cockerellFlorissant_105_001_011.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~232~147157","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_011.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Tipula maclurei from Florissant","Unidentified photographer","","","","","","","","Tipula maclurei","Animalia | Arthropoda | Insecta | Diptera | Cecidomyiidae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/7n490902c8s7","narv_cockerellFlorissant_105_001_012.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","233","4847","narv_cockerellFlorissant_105_001_012.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~233~147155","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_012.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Agrion telluris from Florissant","Unidentified photographer","","","","","","","","Agrion telluris","Animalia | Arthropoda | Insecta | Odonata | Calopterygidae","GBIF","","","","","","","","","","","","","Original specimen is held by the University of Colorado Boulder Museum of Natural History (UCM #4502). Date of lantern slide is inferred from UCM record. Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","circa 1906-circa 1912","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/pr3d3002x1p0","narv_cockerellFlorissant_105_001_013.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","234","4847","narv_cockerellFlorissant_105_001_013.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~234~147153","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_013.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Dryobius myocenicus from Florissant","Unidentified photographer","","","","","","","","Dryobius myocenicus","Animalia | Arthropoda | Insecta | Coleoptera | Cerambycidae","GBIF","","","","","","","","","","","","","Written on specimen: W14. Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/dd763r78v99j","narv_cockerellFlorissant_105_001_014.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","235","4847","narv_cockerellFlorissant_105_001_014.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~235~147151","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_014.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Calyptapis florissantensis from Florissant","Unidentified photographer","","","","","","","","Calyptapis florissantensis","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae","GBIF","","","","","","","","","","","","","Original specimen is held by the University of Colorado Boulder Museum of Natural History (UCM #4415). Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/t50q1b54n7rc","narv_cockerellFlorissant_105_001_015.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","236","4847","narv_cockerellFlorissant_105_001_015.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~236~147149","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_015.pdf"
